Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Toyota,Camry,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,20000,Hail,0,True
Toyota,Land Cruiser,2007,Gulf Arabic,White,Semi Full,4.6,Gas,Manual,10000,Riyadh,0,True
Kia,Cadenza,2017,Saudi,Brown,Standard,3.3,Gas,Automatic,15000,Riyadh,60000,False
Mercedes,SL,1997,Other,Black,Standard,1.0,Gas,Automatic,400000,Riyadh,0,True
Toyota,Camry,2013,Saudi,White,Standard,2.5,Gas,Automatic,280,Jazan,0,True
Mazda,CX9,2019,Saudi,Another Color,Full,2.5,Gas,Automatic,33501,Jeddah,127000,False
Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Manual,217000,Sakaka,0,True
Ford,Fusion,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,63000,Aseer,0,True
Hyundai,Sonata,2007,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,255559,Al-Medina,15000,False
Porsche,Cayenne S,2008,Gulf Arabic,Grey,Full,4.8,Gas,Automatic,172000,Riyadh,0,True
Toyota,Avalon,2020,Saudi,Navy,Semi Full,3.5,Gas,Automatic,66000,Riyadh,0,True
Hyundai,Coupe,2013,Saudi,Black,Full,3.8,Gas,Automatic,80000,Jeddah,65000,False
Hyundai,Sonata,2012,Saudi,White,Full,2.4,Gas,Automatic,257000,Riyadh,28000,False
Toyota,Furniture,2015,Saudi,Grey,Standard,1.3,Gas,Automatic,243000,Riyadh,55000,False
Ford,Victoria,2003,Other,Another Color,Standard,4.6,Gas,Automatic,280000,Najran,0,True
Mazda,CX5,2017,Saudi,Brown,Full,2.5,Gas,Manual,130,Jeddah,0,True
Toyota,Camry,2020,Saudi,Silver,Full,2.5,Gas,Automatic,5000,Riyadh,0,True
Toyota,FJ,2013,Saudi,White,Full,4.0,Gas,Automatic,364000,Hafar Al-Batin,65000,False
Nissan,Altima,2018,Saudi,White,Semi Full,2.5,Gas,Automatic,77000,Jeddah,65000,False
Mercedes,ML,2013,Saudi,Brown,Full,3.5,Gas,Automatic,97000,Al-Medina,99000,False
Toyota,Land Cruiser,2014,Saudi,White,Full,5.7,Gas,Automatic,300000,Taef,0,True
Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,97300,Dammam,31000,False
Toyota,Innova,2008,Gulf Arabic,Silver,Full,2.7,Gas,Manual,489181,Riyadh,0,True
GMC,Yukon,2009,Saudi,Black,Standard,5.3,Gas,Automatic,523000,Al-Ahsa,45000,False
Toyota,Avalon,2015,Saudi,White,Semi Full,3.5,Gas,Automatic,167,Riyadh,51000,False
Toyota,Ciocca,2016,Saudi,White,Standard,5.7,Gas,Automatic,223,Riyadh,0,True
Lexus,RC,2019,Other,White,Full,3.6,Gas,Automatic,42000,Dammam,215000,False
Chevrolet,Tahoe,2013,Saudi,Silver,Semi Full,5.2,Gas,Automatic,201866,Riyadh,57000,False
GAC,GS3,2021,Gulf Arabic,Red,Full,1.3,Gas,Automatic,30000,Makkah,0,True
Ford,Expedition,2012,Saudi,Grey,Full,5.4,Gas,Automatic,242,Jeddah,0,True
Hyundai,Sonata,2017,Saudi,White,Standard,2.4,Gas,Automatic,155000,Riyadh,54000,False
Dodge,Charger,2013,Saudi,Black,Semi Full,5.7,Gas,Automatic,230000,Al-Ahsa,0,True
Changan,Eado,2017,Saudi,Another Color,Full,1.6,Gas,Automatic,105000,Dammam,0,True
Hyundai,Sonata,2016,Other,White,Full,1.6,Diesel,Automatic,78220,Qassim,62000,False
Nissan,Sunny,2019,Gulf Arabic,Silver,Standard,1.5,Gas,Automatic,92300,Riyadh,29000,False
GMC,Yukon,2003,Saudi,Grey,Full,5.3,Gas,Automatic,10000,Al-Ahsa,0,True
HAVAL,H2,2021,Other,Red,Semi Full,1.4,Gas,Automatic,6000,Al-Medina,0,True
Kia,Cerato,2016,Other,Navy,Semi Full,1.6,Gas,Automatic,146268,Dammam,0,True
Hyundai,Sonata,2020,Saudi,Grey,Semi Full,2.5,Gas,Automatic,44000,Riyadh,88000,False
Toyota,Hiace,2016,Saudi,White,Standard,2.7,Gas,Manual,184000,Riyadh,70000,False
Mitsubishi,Pajero,2017,Saudi,Black,Full,3.8,Gas,Automatic,69000,Dammam,77000,False
Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,73700,Dammam,0,True
Ford,Taurus,2018,Saudi,Silver,Standard,2.0,Gas,Automatic,95000,Dammam,75000,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,62500,Dammam,37000,False
Ford,Victoria,1999,Saudi,White,Standard,4.6,Gas,Automatic,600,Riyadh,0,True
Ford,Taurus,2016,Saudi,Silver,Semi Full,2.0,Gas,Automatic,148000,Makkah,58000,False
Kia,Cadenza,2020,Saudi,Black,Semi Full,3.3,Gas,Automatic,67000,Sakaka,0,True
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,4.5,Gas,Automatic,213000,Dammam,138000,False
Mitsubishi,Pajero,2016,Saudi,White,Full,3.5,Gas,Automatic,126000,Dammam,64000,False
Hyundai,H1,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,129000,Riyadh,55000,False
Kia,Cadenza,2018,Other,Brown,Semi Full,3.3,Gas,Automatic,148,Al-Medina,0,True
Kia,Cerato,2020,Saudi,Grey,Standard,1.6,Gas,Automatic,36000,Riyadh,53000,False
Chrysler,C300,2008,Other,Black,Full,5.7,Gas,Automatic,114000,Riyadh,20000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,130000,Dammam,32000,False
Mazda,CX9,2015,Gulf Arabic,Grey,Full,2.4,Gas,Automatic,138020,Qassim,58000,False
Kia,Cerato,2017,Saudi,Navy,Full,1.6,Gas,Automatic,77500,Jeddah,42000,False
GMC,Yukon,2011,Saudi,Golden,Standard,8.0,Gas,Automatic,320000,Jeddah,50000,False
Kia,Cerato,2014,Other,Another Color,Semi Full,1.6,Gas,Automatic,187,Riyadh,25000,False
Toyota,Camry,2014,Saudi,White,Standard,2.4,Gas,Automatic,183000,Dammam,34000,False
Genesis,Prestige Plus,2016,Saudi,White,Semi Full,3.8,Gas,Automatic,132300,Riyadh,70000,False
Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Automatic,8440,Arar,0,True
Ford,Freestar,2005,Saudi,Silver,Standard,3.8,Gas,Automatic,427798,Riyadh,0,True
Toyota,Land Cruiser,2002,Saudi,White,Semi Full,4.5,Gas,Manual,400,Jazan,40000,False
Ford,Focus,2012,Saudi,Black,Semi Full,1.6,Gas,Automatic,160000,Riyadh,0,True
MINI,Copper,2016,Gulf Arabic,Oily,Full,2.0,Gas,Automatic,107000,Dammam,80000,False
Chevrolet,Tahoe,2016,Saudi,White,Standard,5.3,Gas,Automatic,140641,Jeddah,2333,False
Daihatsu,Delta,2013,Saudi,White,Standard,3.7,Gas,Manual,100000,Al-Ahsa,0,True
Toyota,Land Cruiser,2015,Saudi,White,Full,4.0,Gas,Automatic,92000,Jeddah,165000,False
Toyota,Land Cruiser,2014,Saudi,Black,Full,5.7,Gas,Automatic,178000,Jeddah,155000,False
Toyota,Furniture,2020,Saudi,White,Standard,2.7,Gas,Automatic,1200,Jeddah,110000,False
Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Manual,86000,Jubail,60000,False
Toyota,Land Cruiser 70,2012,Saudi,Another Color,Semi Full,4.0,Gas,Manual,327193,Riyadh,75000,False
Ford,Taurus,2011,Saudi,Silver,Standard,3.5,Gas,Automatic,369000,Riyadh,37500,False
Hyundai,Elantra,2017,Saudi,White,Semi Full,2.0,Gas,Automatic,126009,Riyadh,40500,False
Hyundai,Tucson,2016,Saudi,White,Full,2.4,Gas,Automatic,147000,Khobar,45000,False
Dodge,Charger,2014,Other,Silver,Full,3.6,Gas,Automatic,180000,Jeddah,35000,False
FAW,X40,2020,Saudi,White,Full,1.1,Gas,Automatic,53000,Jeddah,35000,False
Chevrolet,Traverse,2017,Saudi,White,Standard,3.6,Gas,Automatic,308400,Riyadh,45000,False
Mercedes,CLS,2019,Unknown,Navy,Full,3.5,Gas,Automatic,94000,Riyadh,0,True
Nissan,Land Cruiser Pickup,2016,Unknown,White,Full,4.8,Gas,Manual,42000,Qassim,0,True
Mercedes,POS24,1970,Saudi,Grey,Standard,1.0,Diesel,Manual,300000,Hail,45000,False
Toyota,Land Cruiser,2007,Saudi,White,Semi Full,1.0,Gas,Automatic,400000,Taef,30000,False
Toyota,Hiace,2015,Gulf Arabic,White,Standard,2.7,Gas,Manual,280000,Jazan,50000,False
Chrysler,C300,2015,Gulf Arabic,Black,Full,5.7,Gas,Automatic,103,Jeddah,0,True
Hyundai,Accent,2010,Saudi,Blue,Full,1.4,Gas,Automatic,224,Aseer,0,True
Chevrolet,Aveo,2011,Other,Blue,Standard,1.2,Gas,Manual,102000,Qassim,11000,False
Toyota,FJ,2010,Saudi,White,Semi Full,6.0,Gas,Automatic,600000,Riyadh,0,True
Cadillac,Escalade,2011,Saudi,Red,Full,6.2,Gas,Automatic,200000,Riyadh,0,True
Chevrolet,Abeka,2009,Saudi,White,Semi Full,2.0,Gas,Automatic,370000,Jeddah,11000,False
Mercedes,E,2015,Other,Black,Full,2.2,Diesel,Automatic,127000,Jeddah,85000,False
Dodge,Challenger,2013,Saudi,Grey,Full,6.4,Gas,Automatic,249000,Jeddah,70000,False
GMC,Acadia,2011,Other,White,Standard,3.6,Gas,Automatic,264000,Khobar,0,True
Lexus,LS,2012,Saudi,White,Full,4.6,Gas,Automatic,170000,Abha,0,True
Toyota,Camry,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,174000,Riyadh,0,True
Hyundai,Senta fe,2013,Saudi,White,Semi Full,3.3,Gas,Automatic,282000,Riyadh,43000,False
GMC,Yukon,2008,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,160000,Riyadh,0,True
HAVAL,H6,2021,Saudi,Black,Full,2.0,Gas,Automatic,45000,Jeddah,0,True
Lexus,LX,1998,Saudi,Another Color,Full,5.7,Gas,Automatic,400,Dammam,0,True
Toyota,Land Cruiser,2008,Saudi,White,Standard,4.6,Gas,Manual,280,Aseer,0,True
Chevrolet,Tahoe,2015,Saudi,Golden,Standard,5.3,Gas,Automatic,142,Dammam,0,True
Hyundai,Azera,2018,Saudi,White,Full,3.5,Gas,Automatic,76000,Dammam,78000,False
Nissan,Maxima,2011,Other,Another Color,Semi Full,3.5,Gas,Automatic,34000,Dammam,20000,False
Chevrolet,Suburban,2015,Saudi,Brown,Standard,5.3,Gas,Automatic,165,Riyadh,0,True
Toyota,Land Cruiser,2012,Saudi,White,Semi Full,6.6,Gas,Manual,109,Al-Baha,120000,False
GMC,Yukon,2017,Saudi,Black,Standard,5.3,Gas,Automatic,139000,Riyadh,0,True
Volkswagen,CC,2014,Saudi,Brown,Full,2.0,Gas,Automatic,163672,Riyadh,55000,False
Toyota,Hilux,2012,Saudi,White,Standard,2.7,Gas,Manual,380000,Riyadh,0,True
Nissan,Navara,2015,Saudi,White,Standard,2.5,Diesel,Manual,185000,Riyadh,0,True
Chevrolet,Caprice,2007,Saudi,White,Semi Full,6.0,Gas,Automatic,14000,Hafar Al-Batin,0,True
Toyota,Land Cruiser,2011,Saudi,White,Full,4.6,Gas,Automatic,3226,Riyadh,0,True
Chevrolet,Tahoe,2014,Saudi,Brown,Semi Full,5.3,Gas,Automatic,500000,Qassim,0,True
GMC,Sierra,2012,Saudi,Another Color,Standard,5.3,Gas,Automatic,329000,Dammam,40000,False
Ford,Explorer,2014,Saudi,Silver,Standard,3.5,Gas,Automatic,150000,Dammam,50000,False
Toyota,Hilux,2019,Saudi,Another Color,Full,2.7,Gas,Automatic,80000,Riyadh,120000,False
Hyundai,Elantra,2017,Gulf Arabic,Grey,Full,1.6,Gas,Automatic,136000,Al-Ahsa,39000,False
Chrysler,C300,2016,Other,Grey,Full,3.6,Gas,Automatic,121000,Qassim,72000,False
Toyota,Hiace,2016,Saudi,White,Standard,2.7,Gas,Manual,350000,Dammam,60000,False
Toyota,Innova,2015,Saudi,White,Standard,2.7,Gas,Automatic,134,Qassim,0,True
Chevrolet,Suburban,1999,Other,Blue,Standard,1.5,Gas,Automatic,116000,Al-Namas,0,True
Nissan,VTC,1999,Saudi,Green,Full,4.5,Gas,Automatic,297000,Al-Namas,0,True
Toyota,Cressida,1995,Gulf Arabic,White,Semi Full,2.4,Gas,Manual,585000,Al-Namas,0,True
Jaguar,XF,2015,Saudi,Red,Full,3.5,Gas,Automatic,100000,Makkah,65000,False
Ford,Taurus,2010,Saudi,Silver,Semi Full,3.5,Gas,Automatic,337000,Riyadh,25000,False
Ford,Mustang,2020,Other,Black,Full,2.3,Gas,Automatic,19000,Riyadh,160000,False
Ford,Taurus,2010,Saudi,Black,Semi Full,3.0,Gas,Automatic,360000,Riyadh,23000,False
Chevrolet,Cruze,2015,Saudi,Silver,Standard,1.6,Gas,Automatic,119000,Dammam,27500,False
Ford,Expedition,2014,Saudi,Black,Standard,5.4,Gas,Automatic,162000,Dammam,55000,False
GMC,Yukon,2008,Saudi,Black,Standard,5.3,Gas,Automatic,500000,Riyadh,33000,False
Chevrolet,Spark,2019,Saudi,White,Semi Full,1.4,Gas,Automatic,58000,Riyadh,26000,False
Mitsubishi,Pajero,2012,Saudi,White,Semi Full,3.0,Gas,Automatic,360000,Riyadh,24000,False
Mercedes,E,2017,Other,Grey,Semi Full,9.0,Gas,Manual,134000,Jeddah,155000,False
Hyundai,H1,2016,Saudi,White,Standard,2.4,Gas,Automatic,283100,Riyadh,0,True
Toyota,FJ,2008,Saudi,Black,Full,4.0,Gas,Automatic,500,Riyadh,0,True
Toyota,Camry,2017,Gulf Arabic,White,Standard,2.5,Gas,Automatic,150000,Dammam,0,True
Changan,Eado,2020,Saudi,Brown,Semi Full,1.5,Gas,Automatic,61760,Riyadh,42000,False
Hyundai,Sonata,2017,Saudi,White,Standard,2.4,Gas,Automatic,92000,Dammam,54000,False
Ford,Marquis,2009,Other,Silver,Semi Full,4.6,Gas,Automatic,260,Riyadh,22000,False
Toyota,Rav4,2018,Other,Silver,Full,2.7,Gas,Automatic,56625,Al-Ahsa,82500,False
GMC,Yukon,2003,Other,Golden,Standard,5.3,Gas,Automatic,240000,Riyadh,15000,False
Chevrolet,Impala,2019,Saudi,Black,Standard,3.6,Gas,Automatic,22000,Riyadh,0,True
Chrysler,300,2007,Saudi,Another Color,Full,5.7,Gas,Automatic,240000,Dammam,17000,False
Mercedes,S,2007,Other,Bronze,Full,4.0,Gas,Automatic,315000,Dammam,42000,False
Isuzu,Dyna,2008,Saudi,White,Semi Full,3.0,Diesel,Manual,130,Tabouk,0,True
Renault,Fluence,2012,Saudi,White,Full,1.6,Gas,Automatic,191,Riyadh,0,True
Ford,Edge,2011,Saudi,White,Full,3.5,Gas,Automatic,231000,Riyadh,35000,False
Nissan,Sentra,2020,Saudi,Brown,Standard,1.6,Gas,Automatic,25000,Jeddah,0,True
Chevrolet,Malibu,2013,Saudi,Another Color,Semi Full,2.5,Gas,Automatic,250000,Dammam,30000,False
Hyundai,Azera,2018,Saudi,White,Standard,3.5,Gas,Automatic,95000,Riyadh,0,True
Toyota,Yaris,2008,Other,Black,Full,1.5,Gas,Automatic,300,Aseer,0,True
Lexus,LS,2015,Other,White,Semi Full,4.6,Gas,Automatic,51000,Riyadh,200000,False
Suzuki,Other,2020,Saudi,Yellow,Standard,1.0,Gas,Manual,1500,Riyadh,0,True
GMC,Yukon,2012,Saudi,Silver,Semi Full,5.7,Gas,Automatic,350,Dammam,0,True
Toyota,Land Cruiser Pickup,2016,Saudi,Another Color,Semi Full,6.0,Gas,Manual,219,Aseer,0,True
Ford,Fusion,2012,Saudi,Silver,Semi Full,2.5,Gas,Automatic,240000,Jeddah,19500,False
Toyota,Hilux,2015,Gulf Arabic,White,Full,2.7,Gas,Manual,105400,Dammam,62000,False
Ford,Taurus,2017,Saudi,White,Standard,3.5,Gas,Automatic,135000,Dammam,65000,False
Toyota,Innova,2015,Saudi,White,Standard,2.7,Gas,Automatic,250000,Makkah,38500,False
Lexus,LX,2015,Saudi,White,Full,5.7,Gas,Automatic,104,Hafar Al-Batin,0,True
GMC,Yukon,2010,Gulf Arabic,Golden,Semi Full,5.3,Gas,Automatic,335000,Riyadh,32000,False
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.8,Gas,Automatic,200,Al-Medina,60000,False
Nissan,Pathfinder,2005,Saudi,White,Semi Full,3.5,Gas,Automatic,308,Dammam,13000,False
Mazda,6,2016,Other,Red,Semi Full,2.5,Gas,Automatic,198,Dammam,0,True
Toyota,Land Cruiser,2013,Gulf Arabic,Golden,Full,1.0,Gas,Manual,378000,Hail,75000,False
Toyota,Rush,2019,Saudi,Silver,Full,1.5,Gas,Automatic,69000,Riyadh,0,True
Toyota,Avalon,2020,Saudi,Black,Semi Full,3.5,Gas,Automatic,30000,Riyadh,127000,False
Other,Other,2004,Saudi,White,Full,2.4,Diesel,Automatic,6000,Taef,0,True
Toyota,Camry,2012,Saudi,White,Standard,2.4,Gas,Automatic,217000,Riyadh,39500,False
Ford,Van,2013,Saudi,White,Standard,3.6,Gas,Automatic,107601,Riyadh,0,True
Hyundai,H1,2014,Other,White,Standard,2.5,Diesel,Automatic,220000,Jazan,50000,False
Audi,A5,2016,Saudi,Red,Full,2.0,Gas,Automatic,108000,Riyadh,80000,False
Land Rover,Range Rover,2006,Saudi,White,Full,5.0,Gas,Automatic,220000,Dammam,30000,False
Toyota,Prado,2017,Saudi,White,Semi Full,4.0,Gas,Automatic,89000,Dammam,118000,False
Kia,Sorento,2017,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,79260,Dammam,70000,False
Hyundai,Elantra,2020,Saudi,White,Standard,2.0,Gas,Automatic,120000,Dammam,53000,False
Hyundai,Elantra,2020,Saudi,White,Standard,2.0,Gas,Automatic,102000,Dammam,53000,False
Mazda,6,2016,Saudi,Brown,Standard,2.5,Gas,Automatic,267000,Dammam,50000,False
Toyota,Corolla,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,100000,Dammam,44000,False
Ford,Taurus,2016,Saudi,Silver,Standard,2.0,Gas,Automatic,249110,Dammam,0,True
Ford,Taurus,2015,Other,Another Color,Semi Full,3.5,Gas,Automatic,120000,Dammam,65000,False
Toyota,Camry,2017,Saudi,Grey,Standard,2.5,Gas,Automatic,180000,Dammam,58000,False
Toyota,Hilux,2015,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,246000,Dammam,57000,False
Hyundai,Elantra,2018,Saudi,White,Standard,2.0,Gas,Automatic,116000,Dammam,48000,False
Toyota,Corolla,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,110000,Dammam,45000,False
Ford,Ranger,2015,Saudi,White,Semi Full,2.0,Gas,Manual,219000,Dammam,45000,False
Kia,Optima,2014,Saudi,White,Semi Full,2.0,Gas,Automatic,241000,Dammam,35000,False
Nissan,Sunny,2019,Saudi,White,Standard,1.5,Gas,Automatic,68000,Dammam,33000,False
Nissan,Sunny,2019,Saudi,Brown,Standard,1.5,Gas,Automatic,60700,Dammam,33000,False
Chevrolet,Colorado,2013,Saudi,White,Standard,1.4,Gas,Manual,196000,Dammam,28000,False
Chevrolet,Colorado,2013,Saudi,White,Standard,2.0,Gas,Manual,196000,Dammam,28000,False
Hyundai,Accent,2016,Saudi,White,Standard,1.4,Gas,Automatic,178000,Dammam,25000,False
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,54000,Qassim,35000,False
Ford,F150,2016,Gulf Arabic,White,Semi Full,5.0,Gas,Automatic,115000,Qassim,93000,False
Mercedes,GL,2015,Saudi,White,Full,4.6,Gas,Automatic,178000,Riyadh,145000,False
Genesis,Coupe,2014,Saudi,White,Full,3.8,Gas,Automatic,89000,Dammam,65000,False
Kia,Rio,2013,Saudi,Red,Semi Full,1.4,Gas,Automatic,235000,Riyadh,0,True
Nissan,X-Trail,2018,Saudi,Blue,Standard,2.5,Gas,Automatic,23936,Riyadh,72000,False
Toyota,Camry,2011,Saudi,White,Semi Full,2.5,Gas,Manual,418000,Riyadh,0,True
Mercedes,C,2015,Gulf Arabic,Black,Semi Full,2.0,Gas,Automatic,85000,Qassim,119000,False
Isuzu,Dyna,2016,Saudi,White,Standard,3.0,Diesel,Manual,400000,Jeddah,0,True
Ford,Explorer,2005,Saudi,White,Standard,3.5,Gas,Automatic,200000,Qassim,0,True
Hyundai,Sonata,2016,Saudi,Another Color,Full,2.4,Gas,Automatic,136000,Riyadh,42500,False
Chevrolet,Malibu,2017,Gulf Arabic,White,Standard,2.4,Gas,Automatic,146000,Riyadh,40500,False
Mazda,CX3,2019,Saudi,Black,Semi Full,2.0,Gas,Automatic,25000,Abha,58000,False
Chevrolet,Impala,2019,Saudi,White,Standard,3.6,Gas,Automatic,178000,Riyadh,67000,False
Ford,Edge,2014,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,207000,Hail,0,True
Chevrolet,Tahoe,2015,Saudi,Bronze,Standard,5.3,Gas,Automatic,188000,Riyadh,100000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,68000,Riyadh,36500,False
Toyota,Prado,2019,Gulf Arabic,White,Full,4.7,Gas,Automatic,65000,Riyadh,151000,False
Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,82000,Riyadh,149000,False
Chevrolet,Tahoe,2015,Saudi,Golden,Full,5.6,Gas,Automatic,188000,Riyadh,99500,False
Mercedes,CLA,2017,Saudi,White,Full,3.0,Gas,Automatic,90000,Jeddah,0,True
Chrysler,C300,2012,Saudi,Black,Full,5.7,Gas,Automatic,230000,Riyadh,35000,False
GMC,Yukon,2006,Saudi,Blue,Semi Full,5.3,Gas,Automatic,300,Jubail,0,True
Lexus,LX,2013,Saudi,Golden,Full,5.7,Gas,Automatic,256000,Riyadh,155000,False
Hyundai,Accent,2017,Saudi,Grey,Standard,1.4,Gas,Automatic,158000,Dammam,29000,False
Toyota,Hilux,2014,Saudi,White,Full,1.7,Gas,Manual,220,Tabouk,0,True
Hyundai,Sonata,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,10000,Dammam,0,True
Nissan,Altima,2015,Gulf Arabic,Brown,Standard,2.5,Gas,Automatic,60829,Qassim,48000,False
Cadillac,SRX,2015,Saudi,Black,Semi Full,3.6,Gas,Automatic,155000,Riyadh,0,True
Hyundai,Veloster,2013,Saudi,White,Full,2.0,Gas,Automatic,149675,Jeddah,25000,False
Chevrolet,Malibu,2020,Saudi,Grey,Standard,1.5,Gas,Automatic,20200,Riyadh,0,True
Ford,Victoria,1998,Saudi,Green,Standard,4.6,Gas,Automatic,40000,Riyadh,5000,False
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,40000,Dammam,42000,False
Porsche,Cayenne,2015,Saudi,White,Full,3.6,Gas,Automatic,114000,Riyadh,155000,False
Toyota,Hilux,2015,Saudi,White,Standard,2.7,Gas,Manual,239900,Dammam,46000,False
Toyota,Camry,2005,Other,White,Semi Full,2.0,Gas,Manual,550000,Khobar,0,True
Toyota,Prado,2012,Saudi,White,Full,4.0,Gas,Automatic,240000,Jazan,70000,False
Hyundai,Senta fe,2012,Gulf Arabic,Brown,Semi Full,1.0,Gas,Automatic,200000,Al-Medina,29000,False
Toyota,Land Cruiser,2006,Gulf Arabic,White,Full,4.7,Gas,Automatic,382,Al-Ahsa,45000,False
Toyota,Yaris,2016,Saudi,White,Semi Full,1.5,Gas,Automatic,230,Tabouk,0,True
Chevrolet,Malibu,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,190217,Aseer,27000,False
Kia,Rio,2014,Other,Another Color,Standard,1.4,Gas,Automatic,203331,Makkah,20000,False
Ford,Explorer,2006,Other,Red,Full,2.6,Gas,Automatic,35000,Aseer,15000,False
Cadillac,CT6,2017,Saudi,Silver,Full,3.0,Gas,Automatic,70000,Jeddah,175000,False
Toyota,Land Cruiser,2011,Gulf Arabic,White,Full,4.6,Gas,Automatic,400,Wadi Dawasir,0,True
Škoda,Fabia,2007,Saudi,Red,Standard,1.2,Gas,Manual,219000,Riyadh,6000,False
Toyota,Corolla,2008,Saudi,Blue,Semi Full,1.6,Gas,Automatic,262817,Al-Ahsa,0,True
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,64000,Riyadh,58000,False
Land Rover,Range Rover,2014,Saudi,Brown,Full,2.0,Gas,Automatic,48000,Jeddah,100000,False
Mercedes,ML,2000,Saudi,Silver,Full,3.3,Gas,Automatic,111744,Jeddah,18000,False
Toyota,Corolla,2006,Gulf Arabic,Golden,Full,1.8,Gas,Manual,320000,Al-Ahsa,18000,False
Toyota,Rav4,2001,Saudi,Grey,Standard,2.0,Gas,Automatic,480,Jeddah,14000,False
Hyundai,Azera,2021,Unknown,Black,Semi Full,3.5,Gas,Automatic,16000,Riyadh,1770,False
Ford,Taurus,2013,Unknown,White,Standard,3.5,Gas,Automatic,300000,Dammam,40000,False
Toyota,Camry,2010,Unknown,Silver,Standard,2.5,Gas,Automatic,400000,Riyadh,22000,False
Kia,Sorento,2015,Unknown,White,Semi Full,3.3,Gas,Automatic,133981,Jubail,0,True
Ford,Expedition,2005,Unknown,Black,Semi Full,5.4,Gas,Automatic,210000,Riyadh,0,True
Toyota,Camry,2020,Unknown,White,Full,2.5,Gas,Automatic,10616,Al-Medina,104500,False
Ford,Focus,2012,Unknown,Black,Semi Full,1.6,Gas,Automatic,160000,Riyadh,0,True
Ford,Fusion,2016,Unknown,Black,Semi Full,2.5,Gas,Automatic,250000,Dammam,0,True
Toyota,Camry,2005,Saudi,Blue,Full,2.5,Gas,Manual,400000,Makkah,0,True
Nissan,Maxima,2004,Saudi,Silver,Full,3.0,Gas,Automatic,230000,Riyadh,15000,False
Isuzu,D-MAX,2005,Saudi,White,Standard,3.6,Diesel,Manual,454000,Riyadh,0,True
Mazda,6,2018,Saudi,Silver,Full,2.5,Gas,Automatic,76000,Makkah,1640,False
Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,359049,Jeddah,0,True
Mitsubishi,Pajero,2016,Gulf Arabic,White,Semi Full,6.0,Gas,Automatic,200000,Qassim,53000,False
Toyota,Corolla,2015,Saudi,Grey,Standard,1.6,Gas,Automatic,228000,Makkah,0,True
Hyundai,Elantra,2017,Saudi,Brown,Standard,2.0,Gas,Automatic,135000,Riyadh,35000,False
Nissan,Datsun,1995,Gulf Arabic,White,Full,2.4,Gas,Manual,250,Riyadh,0,True
Hyundai,Azera,2011,Other,Grey,Semi Full,3.5,Gas,Automatic,447,Riyadh,21000,False
Ford,Victoria,2004,Saudi,Silver,Standard,4.6,Gas,Automatic,78000,Khobar,40000,False
Toyota,Hilux,2013,Saudi,White,Standard,2.7,Gas,Manual,154500,Al-Baha,0,True
GMC,Terrain,2013,Saudi,Black,Semi Full,2.4,Gas,Automatic,90000,Jeddah,35000,False
Ford,Taurus,2016,Saudi,Silver,Semi Full,3.5,Gas,Automatic,60100,Aseer,85000,False
Hyundai,Senta fe,2015,Saudi,Brown,Standard,1.1,Gas,Automatic,280000,Jazan,45000,False
Hyundai,Accent,2016,Saudi,White,Full,1.5,Gas,Automatic,183000,Riyadh,0,True
Nissan,VTC,2013,Other,White,Standard,4.8,Gas,Manual,255,Qassim,0,True
Mazda,CX5,2021,Saudi,Grey,Full,2.5,Gas,Automatic,845,Khobar,129000,False
Kia,Optima,2020,Gulf Arabic,Grey,Standard,2.4,Gas,Automatic,73000,Khobar,0,True
Ford,Expedition,2011,Saudi,Grey,Standard,5.4,Gas,Automatic,212000,Riyadh,0,True
