Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Lexus,IS,2016,Gulf Arabic,Grey,Full,3.5,Gas,Automatic,166,Al-Ahsa,90000,False
Toyota,Innova,2015,Gulf Arabic,White,Standard,2.7,Gas,Automatic,749000,Riyadh,46000,False
Mercedes,C,2020,Other,White,Full,2.0,Gas,Automatic,24000,Riyadh,267000,False
Chevrolet,Cruze,2014,Saudi,Grey,Semi Full,1.8,Gas,Automatic,135020,Riyadh,24000,False
Porsche,Cayenne,2017,Gulf Arabic,Black,Full,3.0,Gas,Automatic,93000,Dammam,210000,False
Chevrolet,Malibu,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,175000,Dammam,49000,False
Renault,Symbol,2020,Saudi,White,Standard,1.6,Gas,Automatic,27000,Jeddah,25000,False
Lexus,LX,2017,Gulf Arabic,Bronze,Full,5.7,Gas,Automatic,68000,Dammam,342000,False
Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Automatic,1040,Riyadh,0,True
Land Rover,Range Rover,2015,Saudi,White,Semi Full,3.0,Gas,Automatic,125000,Riyadh,165000,False
BMW,The 7,2008,Saudi,Black,Semi Full,2.0,Gas,Automatic,176000,Al-Medina,26000,False
Hyundai,Sonata,2018,Saudi,Grey,Semi Full,2.4,Gas,Automatic,66000,Riyadh,1670,False
Toyota,Camry,2004,Saudi,Golden,Full,3.5,Gas,Automatic,322000,Riyadh,23000,False
Lexus,ES,2018,Gulf Arabic,White,Full,3.5,Gas,Automatic,64000,Qassim,0,True
Toyota,Avanza,2015,Saudi,White,Standard,2.4,Gas,Automatic,233000,Riyadh,28000,False
GMC,Sierra,2014,Saudi,White,Full,6.2,Gas,Automatic,118000,Riyadh,100000,False
Nissan,Sunny,2018,Saudi,Grey,Standard,1.5,Gas,Automatic,69000,Riyadh,28000,False
HAVAL,H2,2021,Saudi,Brown,Full,1.5,Gas,Automatic,2800,Jeddah,57000,False
Nissan,Maxima,2017,Saudi,Red,Standard,3.5,Gas,Automatic,158543,Riyadh,61500,False
Hyundai,Sonata,2019,Saudi,Black,Standard,2.4,Gas,Automatic,127974,Riyadh,61500,False
Hyundai,Tucson,2018,Saudi,Blue,Standard,2.0,Gas,Automatic,143479,Riyadh,61500,False
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,101732,Riyadh,61500,False
Chevrolet,Tahoe,2016,Saudi,White,Standard,5.3,Gas,Automatic,139000,Riyadh,110000,False
Kia,Rio,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,55000,Makkah,36000,False
Lexus,LS,2010,Other,White,Semi Full,1.8,Gas,Automatic,120000,Taef,77000,False
Lexus,LS,2012,Saudi,Grey,Full,1.8,Gas,Automatic,150000,Taef,95000,False
Mercedes,S,2015,Gulf Arabic,White,Full,1.8,Gas,Automatic,113,Taef,240000,False
Chrysler,C300,2005,Saudi,Black,Full,5.7,Gas,Automatic,300000,Jeddah,20000,False
Chevrolet,Silverado,2014,Saudi,Red,Semi Full,5.3,Gas,Automatic,213000,Dammam,70000,False
Mercedes,C,2016,Other,White,Full,2.0,Gas,Automatic,99000,Dammam,129000,False
Kia,Rio,2020,Saudi,White,Full,1.4,Gas,Automatic,300,Dammam,57000,False
Daihatsu,Terios Ground,2015,Saudi,Red,Full,1.5,Gas,Automatic,98000,Dammam,35000,False
Toyota,Camry,2012,Saudi,White,Standard,2.5,Gas,Automatic,20000,Tabouk,0,True
Hyundai,Sonata,2017,Saudi,White,Full,2.5,Gas,Automatic,154,Al-Ahsa,49000,False
Mercedes,A,2020,Gulf Arabic,White,Standard,2.0,Gas,Automatic,12500,Riyadh,150000,False
Lexus,RX,2015,Saudi,Brown,Full,3.5,Gas,Automatic,73000,Jeddah,110000,False
Toyota,Land Cruiser,2015,Saudi,White,Full,4.7,Gas,Automatic,137000,Al-Ahsa,150000,False
Ford,Flex,2014,Saudi,White,Standard,3.5,Gas,Automatic,128500,Qassim,49000,False
Toyota,Land Cruiser,2007,Gulf Arabic,White,Semi Full,4.6,Gas,Manual,315,Qassim,60000,False
Toyota,Land Cruiser Pickup,2012,Gulf Arabic,Brown,Semi Full,4.0,Gas,Manual,485000,Qassim,0,True
Ford,Victoria,2011,Other,Silver,Full,4.6,Gas,Automatic,129000,Dammam,25000,False
Toyota,Corolla,2009,Saudi,White,Semi Full,2.5,Gas,Manual,360,Jeddah,15000,False
Mercedes,E,2010,Other,Navy,Full,3.5,Gas,Automatic,168000,Jeddah,58000,False
Hyundai,H1,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,106327,Riyadh,61500,False
Hyundai,H1,2018,Saudi,Silver,Standard,2.4,Gas,Automatic,90706,Riyadh,61500,False
Mitsubishi,Pajero,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,153042,Riyadh,61500,False
Hyundai,Sonata,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,84655,Riyadh,61500,False
Toyota,Land Cruiser Pickup,2020,Gulf Arabic,Silver,Full,9.0,Gas,Manual,30000,Jeddah,0,True
GMC,Yukon,2011,Saudi,Golden,Semi Full,5.3,Gas,Automatic,366,Al-Medina,0,True
Toyota,Furniture,2013,Saudi,White,Semi Full,2.7,Gas,Automatic,320,Qassim,0,True
Chevrolet,Traverse,2016,Saudi,White,Standard,3.6,Gas,Automatic,56500,Tabouk,65000,False
INFINITI,QX,2017,Gulf Arabic,Black,Standard,2.0,Gas,Automatic,54000,Dammam,70000,False
GMC,Yukon,2016,Saudi,Black,Full,5.3,Gas,Automatic,48000,Dammam,145000,False
Toyota,Land Cruiser,2016,Saudi,White,Full,5.7,Gas,Automatic,1900,Jeddah,255000,False
GMC,Sierra,2018,Saudi,Another Color,Standard,5.3,Gas,Automatic,61000,Dammam,145000,False
Lexus,ES,2017,Other,White,Full,3.5,Gas,Automatic,62000,Riyadh,136000,False
Ford,Expedition,2018,Other,Another Color,Full,3.5,Gas,Automatic,103458,Riyadh,186000,False
Dodge,Charger,2016,Other,Grey,Full,5.7,Gas,Automatic,123000,Riyadh,109000,False
Toyota,Prado,2016,Saudi,Grey,Full,4.0,Gas,Automatic,174000,Al-Medina,120000,False
Ford,Taurus,2015,Saudi,Another Color,Standard,3.5,Gas,Automatic,279000,Abha,0,True
MG,5,2020,Saudi,White,Standard,1.5,Gas,Automatic,41000,Al-Ahsa,988,False
Lexus,IS,2016,Other,White,Full,2.0,Gas,Automatic,96000,Dammam,108000,False
Kia,Rio,2008,Saudi,Blue,Standard,1.0,Gas,Manual,323880,Jeddah,9000,False
Ford,Victoria,1997,Saudi,Green,Full,4.8,Gas,Automatic,377,Dammam,12000,False
Chrysler,C300,2013,Saudi,White,Full,1.0,Gas,Automatic,220,Dammam,42000,False
Ford,Explorer,2016,Other,White,Full,3.5,Gas,Automatic,128644,Riyadh,118000,False
Dodge,Charger,2017,Other,Grey,Semi Full,5.7,Gas,Automatic,141000,Riyadh,108000,False
Chevrolet,Tahoe,2017,Other,Another Color,Semi Full,6.2,Gas,Automatic,105920,Riyadh,149000,False
Mazda,CX3,2019,Gulf Arabic,Navy,Standard,2.0,Gas,Automatic,40301,Riyadh,61500,False
Honda,Civic,2017,Saudi,White,Standard,1.6,Gas,Automatic,20258,Riyadh,61500,False
Honda,HRV,2021,Saudi,Grey,Standard,1.8,Gas,Automatic,6018,Riyadh,62000,False
Hyundai,Sonata,2019,Saudi,Grey,Standard,2.4,Gas,Automatic,113057,Riyadh,62500,False
Chrysler,300,2017,Other,White,Semi Full,3.6,Gas,Automatic,108828,Riyadh,94000,False
Chevrolet,Camaro,2016,Other,Blue,Full,3.6,Gas,Automatic,118993,Riyadh,107000,False
Mercedes,C,2015,Other,White,Full,2.0,Gas,Automatic,51201,Riyadh,119000,False
Mercedes,C,2017,Other,Grey,Full,2.0,Gas,Automatic,62000,Riyadh,186000,False
Land Rover,Range Rover,2016,Other,White,Full,5.0,Gas,Automatic,101839,Riyadh,220000,False
Mercedes,E,2017,Other,Grey,Full,3.4,Gas,Automatic,72000,Riyadh,178000,False
Ford,Explorer,2013,Other,White,Full,3.5,Gas,Automatic,111251,Riyadh,74000,False
Toyota,Innova,2013,Saudi,Silver,Standard,2.7,Gas,Automatic,286000,Al-Medina,38000,False
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,299,Najran,0,True
Ford,Mustang,2018,Other,Navy,Full,2.3,Gas,Automatic,79000,Dammam,122000,False
Chevrolet,Tahoe,2016,Other,White,Full,5.3,Gas,Automatic,149000,Dammam,149000,False
Dodge,Durango,2011,Saudi,Grey,Full,5.7,Gas,Automatic,199000,Riyadh,40000,False
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,Golden,Full,4.0,Gas,Manual,300000,Tabouk,0,True
Chevrolet,Camaro,2018,Other,Black,Full,3.6,Gas,Automatic,118000,Dammam,119000,False
Toyota,Hilux,1995,Saudi,White,Full,2.4,Gas,Manual,200000,Taef,0,True
Chevrolet,Cruze,2013,Saudi,White,Standard,1.8,Gas,Automatic,120000,Makkah,18000,False
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,234000,Jazan,56000,False
Chevrolet,Tahoe,2008,Saudi,Blue,Semi Full,5.3,Gas,Automatic,174000,Dammam,0,True
Ford,Victoria,2001,Saudi,Oily,Full,4.6,Gas,Automatic,399249,Riyadh,3000,False
GMC,Yukon,2014,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,235000,Dammam,72000,False
BMW,X,2014,Saudi,Navy,Full,8.0,Gas,Automatic,222000,Riyadh,0,True
Toyota,Rav4,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,162000,Jeddah,60000,False
Mercedes,CLA,2020,Other,White,Standard,2.0,Gas,Automatic,10000,Riyadh,195000,False
Hyundai,Sonata,2012,Saudi,White,Full,2.4,Gas,Automatic,330000,Makkah,0,True
Chrysler,C300,2016,Other,White,Full,3.5,Gas,Automatic,83000,Dammam,86000,False
Toyota,Hilux,2016,Saudi,White,Semi Full,2.7,Gas,Manual,156495,Riyadh,62500,False
Toyota,Innova,2017,Saudi,White,Standard,2.7,Gas,Automatic,203312,Riyadh,62500,False
Kia,Sportage,2018,Saudi,Red,Standard,2.4,Gas,Automatic,57073,Riyadh,63500,False
Nissan,Maxima,2016,Saudi,Blue,Semi Full,3.5,Gas,Automatic,100943,Riyadh,63500,False
Hyundai,Accent,2019,Saudi,White,Semi Full,1.4,Gas,Automatic,170000,Najran,0,True
Chrysler,S300,2018,Other,Silver,Full,3.5,Gas,Automatic,105000,Dammam,112000,False
Hyundai,Accent,2009,Saudi,Black,Standard,2.5,Gas,Manual,280000,Qassim,0,True
Toyota,Land Cruiser,2018,Unknown,White,Full,5.7,Gas,Automatic,59000,Riyadh,275000,False
Nissan,Pathfinder,2014,Saudi,Brown,Semi Full,3.5,Gas,Automatic,285500,Jeddah,0,True
Toyota,Rav4,2019,Saudi,Another Color,Standard,2.5,Gas,Automatic,35000,Qassim,0,True
Lexus,ES,2021,Saudi,Grey,Semi Full,2.5,Gas,Automatic,3000,Makkah,177000,False
Volkswagen,Touareg,2015,Saudi,Brown,Semi Full,4.0,Gas,Automatic,183000,Qassim,69000,False
GMC,Yukon,2019,Saudi,Red,Semi Full,5.3,Gas,Automatic,60000,Makkah,175000,False
Toyota,Camry,2020,Saudi,Bronze,Full,2.5,Gas,Automatic,1700,Makkah,115000,False
Mercedes,C,2019,Gulf Arabic,Black,Full,2.0,Gas,Automatic,15000,Makkah,175000,False
Chevrolet,Cruze,2013,Saudi,White,Standard,1.8,Gas,Automatic,120000,Taef,18000,False
Mercedes,E,2020,Saudi,Grey,Full,2.0,Gas,Automatic,10000,Makkah,285000,False
Lexus,NX,2018,Saudi,White,Standard,2.0,Gas,Automatic,1800,Jeddah,161000,False
Toyota,Land Cruiser Pickup,2019,Saudi,Brown,Full,4.0,Gas,Manual,67000,Jeddah,95000,False
Toyota,Land Cruiser,2019,Gulf Arabic,White,Full,4.5,Diesel,Automatic,95000,Jeddah,233000,False
Lexus,ES,2019,Saudi,White,Full,2.5,Gas,Automatic,16000,Jeddah,191000,False
Toyota,Rav4,2017,Saudi,Silver,Full,2.5,Gas,Automatic,174000,Jeddah,77000,False
Hyundai,Sonata,2016,Gulf Arabic,Blue,Full,1.5,Gas,Automatic,73000,Tabouk,63000,False
Hyundai,H1,2008,Saudi,White,Full,2.4,Gas,Manual,1000,Tabouk,17000,False
GMC,Suburban,2005,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,420000,Dammam,25000,False
Toyota,Corolla Cross,2009,Saudi,Silver,Semi Full,1.6,Gas,Manual,430000,Jeddah,0,True
Lexus,LX,1998,Other,White,Full,5.7,Gas,Automatic,200000,Tabouk,0,True
Chevrolet,Impala,2015,Other,Silver,Full,3.6,Gas,Automatic,169000,Al-Ahsa,72000,False
Ford,Expedition,2006,Saudi,White,Semi Full,5.4,Gas,Automatic,276000,Aseer,0,True
Renault,Koleos,2017,Saudi,Black,Full,2.5,Gas,Automatic,103503,Riyadh,64000,False
Ford,Flex,2013,Saudi,Black,Full,3.5,Gas,Automatic,71927,Riyadh,64000,False
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,111362,Riyadh,64500,False
Toyota,Camry,2017,Saudi,Blue,Full,2.5,Gas,Automatic,215735,Riyadh,64500,False
Mercedes,S,2019,Gulf Arabic,Black,Semi Full,3.5,Gas,Automatic,80000,Riyadh,355000,False
Toyota,Land Cruiser,1985,Saudi,Another Color,Semi Full,2.0,Gas,Manual,30000,Al-Baha,0,True
Hyundai,Elantra,2016,Saudi,White,Full,2.0,Gas,Automatic,133000,Jubail,0,True
Lexus,LX,2020,Saudi,White,Full,5.7,Gas,Automatic,14000,Jeddah,420000,False
Toyota,Land Cruiser,2018,Saudi,White,Full,5.7,Gas,Automatic,126000,Jeddah,260000,False
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,101000,Jeddah,260000,False
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,38000,Jeddah,248000,False
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,52000,Jeddah,248000,False
Toyota,Land Cruiser,2020,Saudi,White,Full,4.6,Gas,Automatic,59000,Jeddah,248000,False
Toyota,Land Cruiser Pickup,2016,Saudi,Another Color,Full,4.0,Gas,Manual,26000,Jeddah,115000,False
Hyundai,Tucson,2018,Saudi,Grey,Semi Full,2.0,Gas,Automatic,60000,Jeddah,70000,False
Hyundai,Sonata,2018,Saudi,Grey,Standard,2.4,Gas,Automatic,125000,Jeddah,57000,False
Hyundai,Elantra,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,144000,Jeddah,45000,False
Toyota,Camry,2014,Saudi,Red,Semi Full,2.5,Gas,Automatic,117000,Jeddah,43000,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,83000,Jeddah,37000,False
Toyota,Yaris,2018,Saudi,White,Standard,1.5,Gas,Automatic,98000,Jeddah,35000,False
Toyota,Yaris,2018,Saudi,Grey,Standard,1.5,Gas,Automatic,68000,Jeddah,35000,False
Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,96000,Jeddah,34000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,127000,Jeddah,33000,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,120000,Jeddah,32000,False
Hyundai,Sonata,2019,Saudi,White,Standard,2.4,Gas,Automatic,94000,Riyadh,58500,False
Lexus,UX,2020,Gulf Arabic,White,Full,2.0,Gas,Automatic,10000,Dammam,176000,False
Mercedes,C,2017,Other,White,Full,2.0,Gas,Automatic,54000,Dammam,153000,False
Toyota,Land Cruiser,2019,Saudi,White,Full,5.7,Gas,Automatic,6000,Dammam,298000,False
Hyundai,Elantra,2018,Other,White,Standard,1.6,Diesel,Automatic,45000,Riyadh,54000,False
Toyota,Camry,2019,Saudi,White,Standard,2.5,Gas,Automatic,124004,Riyadh,65000,False
Mazda,CX3,2020,Saudi,Blue,Standard,2.0,Gas,Automatic,14501,Riyadh,66000,False
Ford,Taurus,2018,Saudi,Black,Standard,2.0,Gas,Automatic,78508,Riyadh,65000,False
Chevrolet,Caprice,2012,Saudi,Grey,Semi Full,6.0,Gas,Automatic,100000,Khobar,0,True
Hyundai,Tucson,2019,Saudi,White,Semi Full,2.0,Gas,Automatic,77000,Al-Ahsa,0,True
Nissan,Patrol,2017,Saudi,Another Color,Semi Full,4.0,Gas,Automatic,100,Riyadh,0,True
Kia,Picanto,2012,Saudi,White,Semi Full,1.5,Gas,Automatic,200000,Jeddah,0,True
Ford,Marquis,2010,Other,Another Color,Semi Full,4.6,Gas,Automatic,360000,Al-Medina,0,True
Ford,Marquis,1999,Saudi,Black,Full,4.6,Gas,Automatic,10000,Al-Baha,0,True
Honda,Accord,2017,Saudi,Navy,Full,3.5,Gas,Automatic,25400,Jeddah,90000,False
Lexus,ES,2016,Gulf Arabic,Golden,Semi Full,1.6,Gas,Automatic,12472,Dammam,91200,False
Nissan,Sunny,2011,Saudi,White,Standard,1.4,Gas,Automatic,108000,Riyadh,19000,False
Chevrolet,Silverado,2019,Saudi,White,Full,5.3,Gas,Automatic,33000,Tabouk,170000,False
Toyota,Ciocca,2012,Saudi,Another Color,Semi Full,8.0,Gas,Automatic,28000,Hail,0,True
Toyota,Land Cruiser,2014,Saudi,White,Full,4.6,Gas,Automatic,182000,Al-Jouf,0,True
Ford,Expedition,2016,Gulf Arabic,Black,Full,5.4,Gas,Automatic,100000,Qassim,98000,False
Lexus,ES,2016,Other,White,Full,3.5,Gas,Automatic,103000,Jeddah,102000,False
Hyundai,Senta fe,2015,Saudi,White,Full,3.3,Gas,Automatic,246000,Khobar,60000,False
Lincoln,Town Car,1989,Other,Bronze,Full,5.0,Gas,Automatic,45000,Jeddah,0,True
Toyota,Ciocca,2013,Other,Black,Full,5.7,Gas,Automatic,53000,Riyadh,90000,False
Toyota,Land Cruiser Pickup,2015,Gulf Arabic,Another Color,Semi Full,4.0,Gas,Manual,66000,Tabouk,0,True
Ford,Taurus,2013,Other,Black,Full,3.5,Gas,Automatic,296000,Riyadh,0,True
Toyota,Land Cruiser,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,10000,Jazan,200000,False
MG,RX5,2020,Saudi,Silver,Full,2.0,Gas,Automatic,7855,Riyadh,65500,False
Jeep,Compass,2019,Saudi,Brown,Semi Full,2.4,Gas,Automatic,43834,Riyadh,66000,False
Ford,Edge,2016,Saudi,Black,Standard,3.5,Gas,Automatic,105344,Riyadh,66500,False
Hyundai,Azera,2016,Saudi,White,Full,3.0,Gas,Automatic,91747,Riyadh,66500,False
Mercury,Grand Marquis,2000,Other,Silver,Standard,4.6,Gas,Automatic,470000,Riyadh,0,True
Kia,Carnival,2015,Gulf Arabic,Silver,Full,3.3,Gas,Automatic,34200,Al-Ahsa,50000,False
Kia,Rio,2019,Saudi,Red,Standard,1.4,Gas,Automatic,17500,Al-Ahsa,37000,False
Ford,Marquis,2009,Saudi,Blue,Semi Full,4.0,Gas,Automatic,377000,Al-Ahsa,21000,False
Hyundai,Sonata,2018,Saudi,White,Semi Full,2.4,Gas,Automatic,78000,Riyadh,63000,False
Peugeot,Partner,2016,Saudi,White,Standard,1.6,Gas,Manual,114000,Dammam,22000,False
Chevrolet,Camaro,2017,Other,Red,Full,2.0,Gas,Automatic,81633,Riyadh,120000,False
Chevrolet,Tahoe,2020,Saudi,Black,Semi Full,5.3,Gas,Automatic,67000,Riyadh,176000,False
Nissan,Sunny,2018,Saudi,White,Semi Full,1.5,Gas,Automatic,58244,Riyadh,30000,False
Audi,A8,2016,Saudi,Bronze,Full,3.0,Gas,Automatic,42000,Dammam,165000,False
Ford,Taurus,2016,Other,White,Semi Full,3.5,Gas,Automatic,108000,Dammam,79000,False
Toyota,Yaris,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,134000,Jeddah,36000,False
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,91000,Riyadh,30000,False
Ford,Taurus,2017,Saudi,White,Standard,3.5,Gas,Automatic,80000,Aseer,0,True
Chevrolet,Malibu,2015,Saudi,Red,Full,2.4,Gas,Automatic,175500,Khobar,32000,False
Suzuki,Grand Vitara,2002,Saudi,White,Standard,2.5,Gas,Manual,371000,Makkah,0,True
Porsche,Cayenne,2009,Gulf Arabic,Black,Full,4.8,Gas,Automatic,3000000,Dammam,0,True
Kia,Mohave,2014,Saudi,Grey,Full,3.6,Gas,Automatic,284,Jazan,0,True
Toyota,Prado,2011,Saudi,White,Standard,4.0,Gas,Automatic,263000,Khobar,55000,False
GMC,Suburban,2006,Saudi,Silver,Semi Full,4.2,Gas,Automatic,129000,Taef,0,True
Ford,Mustang,2019,Other,Red,Full,2.3,Gas,Automatic,52000,Riyadh,139000,False
Ford,Taurus,2016,Other,White,Full,3.5,Gas,Automatic,91815,Riyadh,86000,False
Hyundai,Accent,2016,Saudi,White,Standard,1.6,Gas,Automatic,40000,Riyadh,0,True
Mitsubishi,Pajero,2017,Saudi,White,Semi Full,3.5,Gas,Automatic,161709,Riyadh,66500,False
Hyundai,Kona,2020,Saudi,White,Standard,2.0,Gas,Automatic,10239,Riyadh,66500,False
Mazda,6,2018,Saudi,Red,Standard,2.5,Gas,Automatic,68263,Riyadh,66500,False
Toyota,Land Cruiser,2016,Saudi,White,Semi Full,5.7,Gas,Automatic,260,Al-Medina,0,True
Nissan,Armada,2006,Saudi,Black,Full,5.6,Gas,Automatic,184000,Jeddah,30000,False
Chevrolet,Tahoe,2010,Saudi,Silver,Full,5.8,Gas,Automatic,340000,Tabouk,40000,False
Ford,Taurus,2015,Saudi,Grey,Semi Full,3.5,Gas,Automatic,870000,Riyadh,0,True
Toyota,Hilux,2016,Gulf Arabic,White,Semi Full,1.4,Gas,Manual,261000,Dammam,0,True
Toyota,Ciocca,2013,Saudi,White,Standard,5.7,Gas,Automatic,114000,Al-Medina,89000,False
Toyota,Yaris,2016,Saudi,White,Standard,1.4,Gas,Automatic,128000,Dammam,25000,False
Toyota,Hiace,2017,Saudi,White,Standard,2.7,Gas,Manual,555555,Riyadh,73000,False
Kia,Rio,2016,Saudi,White,Standard,1.4,Gas,Automatic,237000,Dammam,21000,False
Toyota,Ciocca,2015,Saudi,Silver,Semi Full,5.7,Gas,Automatic,85000,Dammam,125000,False
Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,84000,Dammam,72000,False
Kia,Sportage,2016,Other,White,Standard,2.0,Diesel,Automatic,55000,Riyadh,68000,False
Toyota,Camry,2002,Saudi,White,Standard,2.5,Gas,Manual,239259,Al-Ahsa,0,True
GMC,Yukon,2008,Saudi,Black,Semi Full,1.6,Gas,Automatic,250000,Riyadh,22000,False
Cadillac,CT-S,2011,Saudi,Another Color,Full,3.0,Gas,Automatic,101000,Yanbu,40000,False
Toyota,Previa,2004,Other,Another Color,Semi Full,1.0,Gas,Automatic,300,Dammam,12000,False
Mazda,6,2020,Saudi,White,Standard,2.5,Gas,Automatic,78000,Riyadh,76000,False
Toyota,Land Cruiser 70,2012,Saudi,Brown,Standard,4.0,Gas,Manual,189,Tabouk,0,True
BMW,X,2020,Gulf Arabic,Grey,Semi Full,2.0,Gas,Automatic,4500,Riyadh,0,True
Chevrolet,Lumina,2008,Saudi,Black,Semi Full,3.6,Gas,Automatic,205000,Dammam,12000,False
Chrysler,C300,2005,Saudi,Black,Full,5.7,Gas,Automatic,275000,Dammam,18000,False
Toyota,Camry,2017,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,119550,Riyadh,66500,False
Toyota,Furniture,2015,Saudi,Black,Standard,2.7,Gas,Automatic,164277,Riyadh,66500,False
Ford,Expedition,2013,Saudi,Grey,Full,5.4,Gas,Manual,225299,Riyadh,66587,False
Hyundai,Sonata,2019,Saudi,White,Standard,2.4,Gas,Automatic,49515,Riyadh,68000,False
Nissan,Bus Urvan,2010,Gulf Arabic,White,Full,2.7,Gas,Manual,2012,Dammam,14500,False
Chevrolet,Suburban,2016,Saudi,Golden,Full,6.2,Gas,Automatic,156000,Dammam,290000,False
Toyota,Dyna,1991,Saudi,White,Standard,2.4,Diesel,Manual,1111,Riyadh,0,True
Ford,Expedition,2013,Other,Grey,Standard,5.4,Gas,Automatic,121000,Riyadh,40000,False
Mitsubishi,Pajero,2016,Gulf Arabic,Another Color,Full,3.8,Gas,Automatic,132000,Aseer,63000,False
Chevrolet,Malibu,2013,Saudi,White,Full,3.6,Gas,Automatic,177000,Dammam,30000,False
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,102000,Dammam,48000,False
Chevrolet,Impala,2018,Saudi,Black,Standard,3.6,Gas,Automatic,52000,Riyadh,75000,False
Mercedes,S,2018,Saudi,White,Full,4.5,Gas,Automatic,83000,Jeddah,315000,False
Chevrolet,Camaro,2017,Other,Red,Full,6.2,Gas,Automatic,116000,Dammam,129000,False
Ford,Taurus,2018,Saudi,Another Color,Standard,3.5,Gas,Automatic,63000,Jeddah,80000,False
Toyota,Ciocca,2016,Saudi,White,Semi Full,5.7,Gas,Automatic,92000,Dammam,108000,False
Ford,Taurus,2017,Saudi,Silver,Standard,3.5,Gas,Automatic,132000,Dammam,65000,False
Chevrolet,Impala,2014,Saudi,White,Semi Full,3.6,Gas,Automatic,181000,Riyadh,60000,False
Ford,Taurus,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,172000,Jeddah,52000,False
Mazda,CX9,2015,Saudi,Another Color,Semi Full,3.7,Gas,Automatic,93000,Jazan,0,True
Toyota,Furniture,2015,Saudi,White,Standard,2.7,Gas,Automatic,250000,Makkah,55000,False
Nissan,Sentra,2018,Gulf Arabic,White,Standard,1.6,Gas,Automatic,97000,Al-Ahsa,39000,False
Mercedes,ML,2013,Gulf Arabic,Another Color,Full,5.5,Gas,Automatic,140000,Riyadh,120000,False
GMC,Suburban,2005,Saudi,Black,Semi Full,5.3,Gas,Automatic,260000,Al-Medina,20000,False
GMC,Sierra,2016,Saudi,Silver,Full,5.7,Gas,Automatic,109000,Dammam,100000,False
Honda,Accord,2013,Gulf Arabic,White,Standard,2.0,Gas,Automatic,271000,Qassim,0,True
Toyota,FJ,2016,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,240000,Dammam,0,True
Honda,Accord,2014,Saudi,Black,Full,1.4,Gas,Automatic,39720,Jeddah,0,True
Honda,Accord,2016,Gulf Arabic,Grey,Standard,2.4,Gas,Automatic,106214,Riyadh,67500,False
Toyota,Rav4,2017,Saudi,Grey,Standard,2.5,Gas,Automatic,235614,Riyadh,67500,False
Nissan,Altima,2018,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,48096,Riyadh,68000,False
Nissan,Sunny,2014,Saudi,Another Color,Semi Full,1.5,Gas,Automatic,20051,Riyadh,0,True
Hyundai,Accent,2008,Saudi,White,Standard,1.6,Gas,Manual,250000,Qassim,4000,False
Lincoln,MKX,2016,Other,White,Full,3.7,Gas,Automatic,99000,Dammam,100000,False
Fiat,500,2019,Saudi,Black,Full,1.4,Gas,Automatic,19000,Dammam,70000,False
Chevrolet,Malibu,2013,Saudi,Silver,Full,3.6,Gas,Automatic,165000,Dammam,30000,False
Chevrolet,Malibu,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,203000,Dammam,32000,False
Changan,CS35,2019,Saudi,Grey,Full,1.6,Gas,Automatic,150000,Dammam,40000,False
Chevrolet,Camaro,2017,Other,Yellow,Full,3.6,Gas,Automatic,118000,Dammam,113000,False
Porsche,Macan,2015,Saudi,Another Color,Full,3.5,Gas,Automatic,93000,Jeddah,138000,False
